325.065, 53.907, 2.455, 66.800 False
324.824, 53.955, 2.459, 66.900 False
324.586, 54.016, 2.429, 67.000 False
324.349, 54.075, 2.481, 67.100 False
324.114, 54.146, 2.452, 67.200 False
323.876, 54.214, 2.478, 67.300 False
323.642, 54.296, 2.450, 67.400 False
323.405, 54.373, 2.479, 67.500 False
323.168, 54.435, 2.437, 67.600 False
322.929, 54.491, 2.461, 67.700 False
322.689, 54.549, 2.478, 67.800 False
322.444, 54.610, 2.446, 67.900 False
322.202, 54.666, 2.461, 68.000 False
321.961, 54.723, 2.479, 68.100 False
321.718, 54.779, 2.491, 68.200 False
321.475, 54.837, 2.497, 68.300 False
321.232, 54.893, 2.498, 68.400 False
320.988, 54.949, 2.498, 68.500 False
320.745, 55.004, 2.497, 68.600 False
320.501, 55.059, 2.496, 68.700 False
320.259, 55.117, 2.495, 68.800 False
320.016, 55.175, 2.494, 68.900 False
319.776, 55.240, 2.490, 69.000 False
319.535, 55.303, 2.492, 69.100 False
319.295, 55.370, 2.490, 69.200 False
319.054, 55.436, 2.492, 69.300 False
318.814, 55.504, 2.491, 69.400 False
318.574, 55.571, 2.493, 69.500 False
318.335, 55.641, 2.492, 69.600 False
318.095, 55.710, 2.494, 69.700 False
317.856, 55.781, 2.493, 69.800 False
317.617, 55.851, 2.494, 69.900 False
317.378, 55.923, 2.493, 70.000 False
317.139, 55.994, 2.494, 70.100 False
316.896, 56.044, 2.458, 70.200 False
316.652, 56.086, 2.470, 70.300 False
316.407, 56.122, 2.473, 70.400 False
316.162, 56.164, 2.491, 70.500 False
315.915, 56.195, 2.480, 70.600 False
315.667, 56.229, 2.494, 70.700 False
315.419, 56.251, 2.480, 70.800 False
315.171, 56.276, 2.494, 70.900 False
314.922, 56.290, 2.478, 71.000 False
314.673, 56.307, 2.494, 71.100 False
314.424, 56.310, 2.473, 71.200 False
314.175, 56.317, 2.492, 71.300 False
313.926, 56.311, 2.475, 71.400 False
313.676, 56.310, 2.495, 71.500 False
313.427, 56.296, 2.478, 71.600 False
313.178, 56.286, 2.497, 71.700 False
312.929, 56.264, 2.479, 71.800 False
312.680, 56.246, 2.498, 71.900 False
312.427, 56.242, 2.564, 72.000 False
312.161, 56.240, 2.727, 72.100 False
311.874, 56.235, 2.955, 72.200 False
311.561, 56.227, 3.222, 72.300 False
311.227, 56.217, 3.390, 72.400 False
310.894, 56.204, 3.282, 72.500 False
310.582, 56.188, 3.053, 72.600 False
310.295, 56.171, 2.786, 72.700 False
310.035, 56.153, 2.516, 72.800 False
309.800, 56.133, 2.260, 72.900 False
309.590, 56.113, 2.025, 73.000 False
309.401, 56.092, 1.811, 73.100 False
309.232, 56.072, 1.618, 73.200 False
309.082, 56.052, 1.446, 73.300 False
308.947, 56.033, 1.292, 73.400 False
308.827, 56.015, 1.154, 73.500 False
308.719, 55.998, 1.032, 73.600 False
308.623, 55.982, 0.922, 73.700 False
308.538, 55.966, 0.822, 73.800 False
308.461, 55.951, 0.735, 73.900 False
308.393, 55.939, 0.659, 74.000 False
308.339, 55.929, 0.481, 74.100 False
308.300, 55.922, 0.339, 74.200 False
308.273, 55.917, 0.234, 74.300 False
308.253, 55.916, 0.189, 74.400 False
308.236, 55.915, 0.143, 74.500 False
308.215, 55.914, 0.212, 74.600 False
308.186, 55.912, 0.341, 74.700 False
308.148, 55.911, 0.372, 74.800 False
308.103, 55.909, 0.537, 74.900 False
308.043, 55.907, 0.630, 75.000 False
307.974, 55.904, 0.716, 75.100 False
307.894, 55.901, 0.853, 75.200 False
307.801, 55.897, 0.954, 75.300 False
307.703, 55.895, 1.016, 75.400 False
307.595, 55.891, 1.114, 75.500 False
307.477, 55.889, 1.231, 75.600 False
307.345, 55.886, 1.366, 75.700 False
307.201, 55.885, 1.500, 75.800 False
307.042, 55.882, 1.641, 75.900 False
306.870, 55.883, 1.772, 76.000 False
306.684, 55.881, 1.905, 76.100 False
306.487, 55.885, 2.021, 76.200 False
306.278, 55.886, 2.126, 76.300 False
306.059, 55.886, 2.254, 76.400 False
305.823, 55.884, 2.414, 76.500 False
305.573, 55.885, 2.569, 76.600 False
305.307, 55.885, 2.715, 76.700 False
305.027, 55.888, 2.852, 76.800 False
304.734, 55.889, 2.984, 76.900 False
304.429, 55.894, 3.110, 77.000 False
304.111, 55.897, 3.232, 77.100 False
303.781, 55.905, 3.350, 77.200 False
303.439, 55.910, 3.468, 77.300 False
303.085, 55.920, 3.586, 77.400 False
302.720, 55.928, 3.704, 77.500 False
302.343, 55.941, 3.822, 77.600 False
301.954, 55.951, 3.941, 77.700 False
301.553, 55.967, 4.057, 77.800 False
301.141, 55.981, 4.175, 77.900 False
300.717, 56.000, 4.292, 78.000 False
300.281, 56.016, 4.411, 78.100 False
299.834, 56.037, 4.529, 78.200 False
299.374, 56.057, 4.644, 78.300 False
298.905, 56.080, 4.746, 78.400 False
298.426, 56.102, 4.829, 78.500 False
297.940, 56.126, 4.887, 78.600 False
297.450, 56.148, 4.922, 78.700 False
296.958, 56.174, 4.938, 78.800 False
296.465, 56.199, 4.940, 78.900 False
295.973, 56.226, 4.933, 79.000 False
295.481, 56.251, 4.924, 79.100 False
294.990, 56.278, 4.915, 79.200 False
294.500, 56.304, 4.909, 79.300 False
294.010, 56.331, 4.904, 79.400 False
293.520, 56.357, 4.902, 79.500 False
293.031, 56.383, 4.903, 79.600 False
292.541, 56.408, 4.904, 79.700 False
292.051, 56.433, 4.906, 79.800 False
291.561, 56.457, 4.909, 79.900 False
291.071, 56.480, 4.911, 80.000 False
290.580, 56.503, 4.913, 80.100 False
290.089, 56.523, 4.915, 80.200 False
289.598, 56.544, 4.917, 80.300 False
289.106, 56.566, 4.918, 80.400 False
288.615, 56.588, 4.919, 80.500 False
288.124, 56.610, 4.920, 80.600 False
287.632, 56.632, 4.921, 80.700 False
287.140, 56.653, 4.922, 80.800 False
286.648, 56.674, 4.923, 80.900 False
286.156, 56.694, 4.924, 81.000 False
285.664, 56.714, 4.925, 81.100 False
285.172, 56.732, 4.926, 81.200 False
284.680, 56.750, 4.927, 81.300 False
284.187, 56.766, 4.928, 81.400 False
283.695, 56.782, 4.929, 81.500 False
283.202, 56.795, 4.930, 81.600 False
282.709, 56.809, 4.931, 81.700 False
282.216, 56.819, 4.932, 81.800 False
281.723, 56.829, 4.933, 81.900 False
281.230, 56.842, 4.934, 82.000 False
280.736, 56.854, 4.935, 82.100 False
280.243, 56.866, 4.936, 82.200 False
279.749, 56.878, 4.937, 82.300 False
279.256, 56.889, 4.938, 82.400 False
278.762, 56.900, 4.939, 82.500 False
278.268, 56.910, 4.940, 82.600 False
277.774, 56.920, 4.941, 82.700 False
277.280, 56.928, 4.941, 82.800 False
276.786, 56.937, 4.942, 82.900 False
276.292, 56.943, 4.943, 83.000 False
275.798, 56.949, 4.944, 83.100 False
275.303, 56.953, 4.944, 83.200 False
274.809, 56.957, 4.945, 83.300 False
274.314, 56.957, 4.946, 83.400 False
273.820, 56.959, 4.947, 83.500 False
273.325, 56.956, 4.947, 83.600 False
272.830, 56.954, 4.948, 83.700 False
272.335, 56.955, 4.949, 83.800 False
271.840, 56.955, 4.950, 83.900 False
271.345, 56.956, 4.951, 84.000 False
270.850, 56.956, 4.952, 84.100 False
270.355, 56.957, 4.952, 84.200 False
269.860, 56.957, 4.953, 84.300 False
269.364, 56.957, 4.954, 84.400 False
268.869, 56.956, 4.954, 84.500 False
268.374, 56.954, 4.955, 84.600 False
267.878, 56.953, 4.955, 84.700 False
267.382, 56.950, 4.956, 84.800 False
266.887, 56.947, 4.957, 84.900 False
266.391, 56.941, 4.957, 85.000 False
265.895, 56.937, 4.958, 85.100 False
265.400, 56.929, 4.958, 85.200 False
264.904, 56.922, 4.959, 85.300 False
264.408, 56.918, 4.959, 85.400 False
263.912, 56.914, 4.960, 85.500 False
263.416, 56.911, 4.961, 85.600 False
262.920, 56.907, 4.961, 85.700 False
262.424, 56.904, 4.962, 85.800 False
261.928, 56.900, 4.962, 85.900 False
261.431, 56.897, 4.963, 86.000 False
260.935, 56.894, 4.964, 86.100 False
260.439, 56.890, 4.964, 86.200 False
259.942, 56.886, 4.965, 86.300 False
259.446, 56.882, 4.965, 86.400 False
258.949, 56.877, 4.966, 86.500 False
258.453, 56.871, 4.966, 86.600 False
257.956, 56.865, 4.966, 86.700 False
257.460, 56.857, 4.967, 86.800 False
256.963, 56.850, 4.967, 86.900 False
256.466, 56.846, 4.967, 87.000 False
255.969, 56.841, 4.968, 87.100 False
255.473, 56.839, 4.969, 87.200 False
254.976, 56.835, 4.969, 87.300 False
254.479, 56.832, 4.970, 87.400 False
253.982, 56.829, 4.970, 87.500 False
253.485, 56.827, 4.971, 87.600 False
252.988, 56.824, 4.971, 87.700 False
252.490, 56.821, 4.971, 87.800 False
251.993, 56.818, 4.972, 87.900 False
251.496, 56.815, 4.972, 88.000 False
250.999, 56.811, 4.973, 88.100 False
250.502, 56.807, 4.973, 88.200 False
250.004, 56.802, 4.973, 88.300 False
249.507, 56.796, 4.974, 88.400 False
249.010, 56.791, 4.974, 88.500 False
248.512, 56.789, 4.974, 88.600 False
248.015, 56.785, 4.975, 88.700 False
247.517, 56.784, 4.975, 88.800 False
247.020, 56.782, 4.975, 88.900 False
246.522, 56.781, 4.976, 89.000 False
246.025, 56.780, 4.976, 89.100 False
245.527, 56.779, 4.977, 89.200 False
245.029, 56.778, 4.977, 89.300 False
244.532, 56.777, 4.977, 89.400 False
244.034, 56.775, 4.978, 89.500 False
243.536, 56.774, 4.978, 89.600 False
243.038, 56.772, 4.978, 89.700 False
242.540, 56.769, 4.979, 89.800 False
242.043, 56.767, 4.979, 89.900 False
241.545, 56.763, 4.979, 90.000 False
241.047, 56.759, 4.979, 90.100 False
240.549, 56.753, 4.980, 90.200 False
240.051, 56.748, 4.980, 90.300 False
239.553, 56.746, 4.980, 90.400 False
239.055, 56.743, 4.980, 90.500 False
238.557, 56.742, 4.981, 90.600 False
238.059, 56.740, 4.981, 90.700 False
237.561, 56.739, 4.981, 90.800 False
237.063, 56.737, 4.982, 90.900 False
236.564, 56.736, 4.982, 91.000 False
236.066, 56.735, 4.982, 91.100 False
235.568, 56.734, 4.982, 91.200 False
235.070, 56.732, 4.983, 91.300 False
234.571, 56.730, 4.983, 91.400 False
234.073, 56.728, 4.983, 91.500 False
233.575, 56.725, 4.983, 91.600 False
233.076, 56.721, 4.984, 91.700 False
232.578, 56.717, 4.984, 91.800 False
232.080, 56.712, 4.984, 91.900 False
231.581, 56.711, 4.984, 92.000 False
231.083, 56.709, 4.984, 92.100 False
230.584, 56.708, 4.985, 92.200 False
230.086, 56.707, 4.985, 92.300 False
229.587, 56.707, 4.985, 92.400 False
229.089, 56.706, 4.985, 92.500 False
228.590, 56.706, 4.986, 92.600 False
228.092, 56.706, 4.986, 92.700 False
227.593, 56.705, 4.986, 92.800 False
227.095, 56.704, 4.986, 92.900 False
226.596, 56.703, 4.986, 93.000 False
226.097, 56.702, 4.987, 93.100 False
225.599, 56.700, 4.987, 93.200 False
225.100, 56.698, 4.987, 93.300 False
224.601, 56.694, 4.987, 93.400 False
224.102, 56.691, 4.987, 93.500 False
223.604, 56.691, 4.987, 93.600 False
223.105, 56.690, 4.988, 93.700 False
222.606, 56.687, 4.988, 93.800 False
222.107, 56.685, 4.988, 93.900 False
221.609, 56.683, 4.988, 94.000 False
221.110, 56.680, 4.988, 94.100 False
220.615, 56.679, 4.890, 94.200 False
220.144, 56.678, 4.598, 94.300 False
219.708, 56.675, 4.217, 94.400 False
219.313, 56.673, 3.810, 94.500 False
218.956, 56.670, 3.423, 94.600 False
218.635, 56.668, 3.068, 94.700 False
218.348, 56.665, 2.745, 94.800 False
218.090, 56.663, 2.454, 94.900 False
217.860, 56.660, 2.194, 95.000 False
217.654, 56.658, 1.961, 95.100 False
217.470, 56.656, 1.753, 95.200 False
217.305, 56.653, 1.567, 95.300 False
217.157, 56.651, 1.401, 95.400 False
217.025, 56.649, 1.252, 95.500 False
216.907, 56.647, 1.120, 95.600 False
216.802, 56.645, 1.001, 95.700 False
216.708, 56.643, 0.895, 95.800 False
216.623, 56.641, 0.801, 95.900 False
216.548, 56.639, 0.716, 96.000 False
216.481, 56.638, 0.640, 96.100 False
216.427, 56.634, 0.492, 96.200 False
216.381, 56.630, 0.427, 96.300 False
216.333, 56.626, 0.503, 96.400 False
216.279, 56.622, 0.571, 96.500 False
216.210, 56.617, 0.781, 96.600 False
216.116, 56.610, 1.010, 96.700 False
215.998, 56.601, 1.226, 96.800 False
215.868, 56.592, 1.327, 96.900 False
215.742, 56.588, 1.228, 97.000 False
215.629, 56.585, 1.091, 97.100 False
215.531, 56.582, 0.933, 97.200 False
215.448, 56.580, 0.779, 97.300 False
215.377, 56.578, 0.667, 97.400 False
215.310, 56.576, 0.718, 97.500 False
215.230, 56.574, 0.833, 97.600 False
215.135, 56.571, 1.011, 97.700 False
215.025, 56.568, 1.150, 97.800 False
214.899, 56.564, 1.327, 97.900 False
214.757, 56.561, 1.445, 98.000 False
214.615, 56.557, 1.418, 98.100 False
214.474, 56.554, 1.398, 98.200 False
214.340, 56.550, 1.309, 98.300 False
214.221, 56.548, 1.146, 98.400 False
214.113, 56.545, 1.049, 98.500 False
214.010, 56.543, 1.028, 98.600 False
213.904, 56.540, 1.079, 98.700 False
213.789, 56.537, 1.190, 98.800 False
213.660, 56.534, 1.349, 98.900 False
213.512, 56.530, 1.557, 99.000 False
213.341, 56.525, 1.806, 99.100 False
213.149, 56.522, 1.952, 99.200 False
212.956, 56.519, 1.916, 99.300 False
212.773, 56.517, 1.792, 99.400 False
212.604, 56.514, 1.639, 99.500 False
212.454, 56.513, 1.453, 99.600 False
212.315, 56.512, 1.363, 99.700 False
212.180, 56.510, 1.350, 99.800 False
212.041, 56.508, 1.410, 99.900 False
211.892, 56.505, 1.545, 100.000 False
211.724, 56.503, 1.756, 100.100 False
211.537, 56.501, 1.899, 100.200 False
211.349, 56.500, 1.855, 100.300 False
211.169, 56.499, 1.767, 100.400 False
211.002, 56.498, 1.630, 100.500 False
210.852, 56.496, 1.458, 100.600 False
210.711, 56.495, 1.397, 100.700 False
210.569, 56.492, 1.430, 100.800 False
210.420, 56.488, 1.523, 100.900 False
210.262, 56.483, 1.579, 101.000 False
210.106, 56.479, 1.540, 101.100 False
209.956, 56.474, 1.495, 101.200 False
209.805, 56.469, 1.525, 101.300 False
209.647, 56.464, 1.632, 101.400 False
209.472, 56.458, 1.825, 101.500 False
209.272, 56.452, 2.104, 101.600 False
209.045, 56.444, 2.365, 101.700 False
208.799, 56.432, 2.488, 101.800 False
208.556, 56.421, 2.398, 101.900 False
208.329, 56.407, 2.225, 102.000 False
208.120, 56.396, 2.027, 102.100 False
207.933, 56.385, 1.829, 102.200 False
207.752, 56.375, 1.823, 102.300 False
207.560, 56.362, 1.990, 102.400 False
207.342, 56.347, 2.280, 102.500 False
207.100, 56.338, 2.454, 102.600 False
206.859, 56.329, 2.371, 102.700 False
206.632, 56.323, 2.221, 102.800 False
206.423, 56.315, 2.033, 102.900 False
206.235, 56.311, 1.834, 103.000 False
206.056, 56.305, 1.772, 103.100 False
205.876, 56.300, 1.812, 103.200 False
205.686, 56.293, 1.958, 103.300 False
205.474, 56.286, 2.208, 103.400 False
205.237, 56.277, 2.463, 103.500 False
204.980, 56.267, 2.589, 103.600 False
204.727, 56.258, 2.494, 103.700 False
204.490, 56.249, 2.315, 103.800 False
204.273, 56.241, 2.109, 103.900 False
204.076, 56.233, 1.904, 104.000 False
203.898, 56.226, 1.710, 104.100 False
203.738, 56.223, 1.531, 104.200 False
203.600, 56.220, 1.300, 104.300 False
203.475, 56.218, 1.196, 104.400 False
203.368, 56.216, 0.985, 104.500 False
203.280, 56.214, 0.816, 104.600 False
203.203, 56.213, 0.744, 104.700 False
203.122, 56.211, 0.843, 104.800 False
203.025, 56.210, 0.997, 104.900 False
202.919, 56.208, 1.061, 105.000 False
202.815, 56.207, 1.028, 105.100 False
202.716, 56.206, 0.983, 105.200 False
202.617, 56.204, 0.999, 105.300 False
202.513, 56.203, 1.071, 105.400 False
202.398, 56.201, 1.186, 105.500 False
202.271, 56.199, 1.326, 105.600 False
202.129, 56.197, 1.476, 105.700 False
201.972, 56.195, 1.625, 105.800 False
201.801, 56.193, 1.764, 105.900 False
201.616, 56.189, 1.913, 106.000 False
201.414, 56.185, 2.100, 106.100 False
201.191, 56.181, 2.308, 106.200 False
200.948, 56.175, 2.508, 106.300 False
200.691, 56.169, 2.591, 106.400 False
200.439, 56.162, 2.476, 106.500 False
200.205, 56.158, 2.290, 106.600 False
199.990, 56.153, 2.082, 106.700 False
199.795, 56.148, 1.878, 106.800 False
199.620, 56.144, 1.685, 106.900 False
199.465, 56.139, 1.490, 107.000 False
199.316, 56.135, 1.507, 107.100 False
199.156, 56.133, 1.619, 107.200 False
198.993, 56.132, 1.607, 107.300 False
198.833, 56.130, 1.573, 107.400 False
198.682, 56.127, 1.468, 107.500 False
198.546, 56.125, 1.317, 107.600 False
198.416, 56.123, 1.310, 107.700 False
198.280, 56.123, 1.364, 107.800 False
198.145, 56.122, 1.323, 107.900 False
198.012, 56.122, 1.316, 108.000 False
197.885, 56.122, 1.236, 108.100 False
197.772, 56.122, 1.072, 108.200 False
197.672, 56.122, 0.979, 108.300 False
197.574, 56.122, 0.980, 108.400 False
197.471, 56.121, 1.064, 108.500 False
197.354, 56.121, 1.237, 108.600 False
197.215, 56.120, 1.481, 108.700 False
197.054, 56.121, 1.647, 108.800 False
196.890, 56.121, 1.624, 108.900 False
196.731, 56.122, 1.571, 109.000 False
196.581, 56.122, 1.459, 109.100 False
196.448, 56.123, 1.290, 109.200 False
196.325, 56.124, 1.200, 109.300 False
196.207, 56.123, 1.187, 109.400 False
196.084, 56.122, 1.247, 109.500 False
195.952, 56.121, 1.365, 109.600 False
195.805, 56.120, 1.519, 109.700 False
195.643, 56.122, 1.689, 109.800 False
195.463, 56.123, 1.856, 109.900 False
195.272, 56.126, 1.922, 110.000 False
195.084, 56.127, 1.854, 110.100 False
194.905, 56.130, 1.776, 110.200 False
194.729, 56.132, 1.775, 110.300 False
194.548, 56.136, 1.840, 110.400 False
194.357, 56.138, 1.955, 110.500 False
194.152, 56.141, 2.107, 110.600 False
193.929, 56.143, 2.291, 110.700 False
193.689, 56.145, 2.482, 110.800 False
193.428, 56.148, 2.687, 110.900 False
193.151, 56.150, 2.781, 111.000 False
192.881, 56.152, 2.663, 111.100 False
192.628, 56.154, 2.464, 111.200 False
192.397, 56.156, 2.243, 111.300 False
192.187, 56.157, 2.023, 111.400 False
191.998, 56.159, 1.816, 111.500 False
191.833, 56.158, 1.567, 111.600 False
191.687, 56.158, 1.384, 111.700 False
191.558, 56.157, 1.228, 111.800 False
191.443, 56.156, 1.093, 111.900 False
191.340, 56.156, 1.012, 112.000 False
191.235, 56.155, 1.082, 112.100 False
191.113, 56.154, 1.303, 112.200 False
190.962, 56.152, 1.630, 112.300 False
190.779, 56.154, 1.892, 112.400 False
190.591, 56.155, 1.850, 112.500 False
190.413, 56.158, 1.754, 112.600 False
190.247, 56.159, 1.614, 112.700 False
190.099, 56.161, 1.437, 112.800 False
189.961, 56.163, 1.359, 112.900 False
189.825, 56.165, 1.363, 113.000 False
189.684, 56.167, 1.440, 113.100 False
189.532, 56.169, 1.570, 113.200 False
189.364, 56.172, 1.731, 113.300 False
189.180, 56.175, 1.903, 113.400 False
188.979, 56.178, 2.069, 113.500 False
188.762, 56.180, 2.239, 113.600 False
188.528, 56.183, 2.407, 113.700 False
188.277, 56.185, 2.587, 113.800 False
188.006, 56.188, 2.786, 113.900 False
187.720, 56.190, 2.876, 114.000 False
187.441, 56.192, 2.752, 114.100 False
187.180, 56.197, 2.545, 114.200 False
186.944, 56.201, 2.268, 114.300 False
186.730, 56.204, 2.074, 114.400 False
186.535, 56.207, 1.874, 114.500 False
186.362, 56.209, 1.679, 114.600 False
186.193, 56.211, 1.713, 114.700 False
186.011, 56.215, 1.833, 114.800 False
185.827, 56.218, 1.830, 114.900 False
185.648, 56.222, 1.745, 115.000 False
185.482, 56.224, 1.603, 115.100 False
185.331, 56.227, 1.481, 115.200 False
185.181, 56.229, 1.530, 115.300 False
185.020, 56.230, 1.635, 115.400 False
184.856, 56.231, 1.622, 115.500 False
184.699, 56.231, 1.535, 115.600 False
184.553, 56.231, 1.410, 115.700 False
184.419, 56.231, 1.311, 115.800 False
184.289, 56.230, 1.312, 115.900 False
184.152, 56.230, 1.412, 116.000 False
183.999, 56.229, 1.611, 116.100 False
183.820, 56.229, 1.903, 116.200 False
183.610, 56.227, 2.194, 116.300 False
183.380, 56.223, 2.332, 116.400 False
183.152, 56.220, 2.252, 116.500 False
182.938, 56.221, 2.092, 116.600 False
182.741, 56.222, 1.907, 116.700 False
182.566, 56.223, 1.710, 116.800 False
182.400, 56.224, 1.641, 116.900 False
182.234, 56.225, 1.667, 117.000 False
182.060, 56.225, 1.792, 117.100 False
181.866, 56.226, 2.027, 117.200 False
181.645, 56.226, 2.299, 117.300 False
181.404, 56.226, 2.428, 117.400 False
181.167, 56.226, 2.341, 117.500 False
180.944, 56.226, 2.173, 117.600 False
180.740, 56.226, 1.980, 117.700 False
180.555, 56.226, 1.787, 117.800 False
180.388, 56.226, 1.605, 117.900 False
180.238, 56.227, 1.438, 118.000 False
180.109, 56.227, 1.208, 118.100 False
179.993, 56.228, 1.111, 118.200 False
179.894, 56.229, 0.900, 118.300 False
179.816, 56.229, 0.724, 118.400 False
179.747, 56.229, 0.671, 118.500 False
179.671, 56.229, 0.797, 118.600 False
179.570, 56.230, 1.144, 118.700 False
179.446, 56.231, 1.242, 118.800 False
179.316, 56.233, 1.307, 118.900 False
179.189, 56.234, 1.258, 119.000 False
179.070, 56.236, 1.166, 119.100 False
178.965, 56.236, 0.994, 119.200 False
178.875, 56.237, 0.858, 119.300 False
178.794, 56.238, 0.806, 119.400 False
178.709, 56.239, 0.888, 119.500 False
178.602, 56.241, 1.129, 119.600 False
178.481, 56.243, 1.220, 119.700 False
178.355, 56.245, 1.289, 119.800 False
178.220, 56.247, 1.392, 119.900 False
178.073, 56.249, 1.517, 120.000 False
177.913, 56.251, 1.658, 120.100 False
177.737, 56.253, 1.826, 120.200 False
177.542, 56.255, 2.042, 120.300 False
177.329, 56.259, 2.150, 120.400 False
177.121, 56.263, 2.046, 120.500 False
176.925, 56.263, 1.912, 120.600 False
176.745, 56.263, 1.747, 120.700 False
176.584, 56.263, 1.562, 120.800 False
176.433, 56.262, 1.499, 120.900 False
176.281, 56.262, 1.544, 121.000 False
176.116, 56.261, 1.704, 121.100 False
175.929, 56.260, 1.982, 121.200 False
175.711, 56.259, 2.276, 121.300 False
175.471, 56.254, 2.424, 121.400 False
175.234, 56.250, 2.346, 121.500 False
175.011, 56.244, 2.181, 121.600 False
174.806, 56.239, 1.990, 121.700 False
174.622, 56.238, 1.790, 121.800 False
174.447, 56.238, 1.738, 121.900 False
174.270, 56.237, 1.790, 122.000 False
174.081, 56.236, 1.945, 122.100 False
173.871, 56.234, 2.192, 122.200 False
173.635, 56.233, 2.440, 122.300 False
173.381, 56.230, 2.561, 122.400 False
173.131, 56.228, 2.465, 122.500 False
172.897, 56.228, 2.286, 122.600 False
172.686, 56.228, 2.033, 122.700 False
172.497, 56.228, 1.820, 122.800 False
172.326, 56.228, 1.637, 122.900 False
172.169, 56.228, 1.530, 123.000 False
172.016, 56.229, 1.529, 123.100 False
171.857, 56.229, 1.628, 123.200 False
171.683, 56.229, 1.796, 123.300 False
171.490, 56.230, 2.009, 123.400 False
171.274, 56.230, 2.220, 123.500 False
171.042, 56.231, 2.381, 123.600 False
170.796, 56.231, 2.512, 123.700 False
170.538, 56.231, 2.629, 123.800 False
170.269, 56.232, 2.738, 123.900 False
169.989, 56.232, 2.846, 124.000 False
169.698, 56.232, 2.955, 124.100 False
169.396, 56.231, 3.065, 124.200 False
169.083, 56.230, 3.179, 124.300 False
168.759, 56.229, 3.294, 124.400 False
168.422, 56.227, 3.412, 124.500 False
168.074, 56.224, 3.531, 124.600 False
167.714, 56.220, 3.652, 124.700 False
167.342, 56.214, 3.773, 124.800 False
166.958, 56.208, 3.894, 124.900 False
166.561, 56.198, 4.012, 125.000 False
166.153, 56.187, 4.130, 125.100 False
165.734, 56.184, 4.246, 125.200 False
165.303, 56.180, 4.351, 125.300 False
164.862, 56.180, 4.449, 125.400 False
164.412, 56.178, 4.544, 125.500 False
163.953, 56.179, 4.627, 125.600 False
163.486, 56.179, 4.699, 125.700 False
163.013, 56.182, 4.753, 125.800 False
162.535, 56.184, 4.792, 125.900 False
162.055, 56.189, 4.815, 126.000 False
161.573, 56.192, 4.826, 126.100 False
161.091, 56.198, 4.829, 126.200 False
160.608, 56.203, 4.828, 126.300 False
160.126, 56.210, 4.825, 126.400 False
159.644, 56.216, 4.822, 126.500 False
159.162, 56.224, 4.820, 126.600 False
158.680, 56.230, 4.820, 126.700 False
158.198, 56.238, 4.821, 126.800 False
157.716, 56.244, 4.823, 126.900 False
157.233, 56.250, 4.825, 127.000 False
156.751, 56.255, 4.828, 127.100 False
156.268, 56.260, 4.831, 127.200 False
155.785, 56.265, 4.834, 127.300 False
155.305, 56.269, 4.738, 127.400 False
154.849, 56.272, 4.450, 127.500 False
154.428, 56.272, 4.077, 127.600 False
154.045, 56.269, 3.685, 127.700 False
153.699, 56.272, 3.341, 127.800 False
153.378, 56.274, 3.146, 127.900 False
153.068, 56.276, 3.036, 128.000 False
152.769, 56.278, 2.946, 128.100 False
152.475, 56.279, 2.938, 128.200 False
152.167, 56.280, 3.171, 128.300 False
151.830, 56.282, 3.432, 128.400 False
151.486, 56.283, 3.394, 128.500 False
151.160, 56.284, 3.188, 128.600 False
150.858, 56.285, 2.924, 128.700 False
150.584, 56.285, 2.649, 128.800 False
150.336, 56.286, 2.385, 128.900 False
150.113, 56.286, 2.139, 129.000 False
149.912, 56.286, 1.915, 129.100 False
149.733, 56.286, 1.712, 129.200 False
149.572, 56.286, 1.531, 129.300 False
149.428, 56.286, 1.369, 129.400 False
149.299, 56.286, 1.223, 129.500 False
149.184, 56.286, 1.094, 129.600 False
149.081, 56.285, 0.978, 129.700 False
148.989, 56.285, 0.874, 129.800 False
148.907, 56.285, 0.782, 129.900 False
148.840, 56.285, 0.602, 130.000 False
148.787, 56.285, 0.491, 130.100 False
148.739, 56.286, 0.470, 130.200 False
148.689, 56.286, 0.529, 130.300 False
148.631, 56.286, 0.614, 130.400 False
148.541, 56.286, 1.002, 130.500 False
148.435, 56.287, 1.088, 130.600 False
148.327, 56.287, 1.086, 130.700 False
148.223, 56.288, 1.020, 130.800 False
148.130, 56.288, 0.891, 130.900 False
148.049, 56.289, 0.784, 131.000 False
147.973, 56.289, 0.776, 131.100 False
147.885, 56.290, 0.965, 131.200 False
147.782, 56.290, 1.056, 131.300 False
147.669, 56.291, 1.178, 131.400 False
147.542, 56.291, 1.336, 131.500 False
147.396, 56.292, 1.532, 131.600 False
147.229, 56.292, 1.766, 131.700 False
147.042, 56.294, 1.899, 131.800 False
146.854, 56.296, 1.866, 131.900 False
146.676, 56.298, 1.746, 132.000 False
146.511, 56.300, 1.597, 132.100 False
146.365, 56.302, 1.413, 132.200 False
146.231, 56.304, 1.317, 132.300 False
146.101, 56.306, 1.296, 132.400 False
145.968, 56.308, 1.343, 132.500 False
145.827, 56.310, 1.447, 132.600 False
145.673, 56.312, 1.593, 132.700 False
145.503, 56.315, 1.759, 132.800 False
145.316, 56.318, 1.921, 132.900 False
145.119, 56.321, 1.982, 133.000 False
144.926, 56.324, 1.910, 133.100 False
144.741, 56.324, 1.829, 133.200 False
144.559, 56.324, 1.830, 133.300 False
